15981,CorporateQuestions ContractQuestions,"If a person is violating the court order, how can I stop him? If a person is violating the court order, how can I stop him?"
15982,FamilyQuestions,"If my parents had a trust, would the insurance from my mother go to me or the trust? My Father passed away 3 weeks prior to my mother. My father named my mother as beneficiary to his insurance and ira etc and my mother named my father as beneficiary. I was named as contingent beneficiary. My parents had a trust. Would the insurance from my mother go to me or the trust?"
15983,RealEstateQuestions,Legal if a landlord refuses to give the tenant his security deposit after discovering it&#39;s infested? if a tenant gives a landlord security deposit before moving into an apartment but later on finds out that the apartment is infested and no longer wants to move in that apartment and wants the deposit back but the landlord refuses to give it to the tenant back his/her security deposit. is that legal or illegal? and why?
15984,EmploymentQuestions,"When filing a claim, is all of my accrued vacation entitled to a &quot;priority&quot; status? When filing a claim against my former employer, is all of my unpaid, earned (accrued) vacation entitled to a ""priority"" status under 11 U.S.C. 507, or just the amount earned within 180 days before the bankruptcy case was filed?"
15985,RealEstateQuestions,If you rent in FL and can&#39;t pay your rent how long do you have before they can kick you out? If you rent in Florida and cant pay your rent how long do you have before they can kick you out?
15986,FamilyQuestions,Can an executor be removed for bias actions? Can an executor be removed for bias actions?
15987,FamilyQuestions,Anything I can do if my husband plans to leave the state before I can file for divorce? My husband decided to leave me recently. We have decided to separate. He told me that he plans to leave the state (FL) next week before I can file for divorce. Is there anything I can do about it?
15988,EmploymentQuestions,Question about being made to work even though you have a doctor&#39;s excuse of Bronchitis? I have a question about being made to work even though you have a doctors excuse to stay out of work with bronchitis?
15989,EmploymentQuestions,What is the termination of employment on hear say evidence in Illinois? What is the termination of employment on hear say evidence in Illinois?
15990,EmploymentQuestions,Can I get my nursing license after getting my felony charges expunged? Can I get my nursing license after getting my felony charges expunged?
15991,IntellectualPropertyQuestions,"Copyright infringement for 3 photos created by 3rd party no longer in business. I received a letter regarding copyright infringement for 3 photos that were on my website, created by a 3rd party no longer in business. The company that sent the letter states I am responsible for the infringement & they are demanding $2600. I have removed the photos. Am I required to pay this? This would be a hardship on my business and family. I am a small one person business."
